"","Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"3964",1,1,1,2,1,1,1,13,28,6,6,1,0,1,1,0,0,20,0,6,12,12,12,13.25,0,4,11,16,10,13.0909090909091,0,8.9,1.4,3.51,"Graduate"
"3965",1,8,1,10,1,1,1,13,14,5,6,1,0,1,0,0,0,19,0,0,6,10,5,11.7142857142857,0,0,6,13,2,10.6666666666667,0,16.2,0.3,-0.92,"Dropout"
"3966",1,1,3,12,1,1,1,13,14,6,6,1,0,0,1,0,1,18,0,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,"Graduate"
"3967",1,15,1,4,1,14,1,13,14,10,5,0,0,0,1,0,0,21,0,0,6,12,3,10.6666666666667,2,0,6,12,4,12,0,15.5,2.8,-4.06,"Dropout"
"3968",1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,0,1,20,0,0,7,14,0,0,0,0,7,15,0,0,0,11.1,0.6,2.02,"Enrolled"
"3969",1,15,1,6,1,14,1,3,14,3,5,1,0,0,1,0,0,22,0,1,6,9,6,13,0,1,6,18,3,12.6666666666667,0,12.4,0.5,1.79,"Graduate"
"3970",1,15,1,17,0,14,1,22,27,10,10,0,0,0,1,0,0,26,0,0,5,5,5,12,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,"Graduate"
"3971",1,1,1,5,1,1,1,22,27,4,4,1,0,0,1,0,0,20,0,0,6,6,6,12.1666666666667,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,"Graduate"
"3972",1,1,1,12,1,1,1,13,28,6,4,1,0,0,1,0,0,19,0,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,"Graduate"
"3973",1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,31,0,0,5,8,4,11,0,0,5,6,5,11.2,0,7.6,2.6,0.32,"Graduate"
"3974",1,14,3,12,1,1,1,1,14,10,8,1,0,1,1,0,1,20,0,0,7,9,7,12.3277777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,"Graduate"
"3975",1,14,1,6,1,1,1,13,28,8,8,1,0,0,1,0,0,20,0,0,5,9,4,12,0,0,5,10,5,13.4285714285714,1,10.8,1.4,1.74,"Graduate"
"3976",1,8,4,12,1,1,1,22,27,6,6,1,0,0,1,0,0,21,0,0,7,7,7,14.4285714285714,0,0,8,9,8,14.5111111111111,0,16.2,0.3,-0.92,"Graduate"
"3977",1,1,4,12,1,1,1,13,14,10,8,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,"Graduate"
"3978",1,8,2,12,1,1,1,22,1,10,5,1,0,0,1,0,1,19,0,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,"Graduate"
"3979",1,1,1,16,1,1,1,13,14,4,8,1,0,0,1,0,1,18,0,0,7,7,7,14.8571428571429,0,0,7,7,7,15.1428571428571,0,13.9,-0.3,0.79,"Graduate"
"3980",4,12,1,15,1,13,1,13,14,8,10,0,0,0,1,0,0,40,0,0,6,8,5,13,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,"Enrolled"
"3981",1,8,6,10,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,6,7,6,12.1428571428571,0,0,6,6,6,13.3333333333333,0,13.9,-0.3,0.79,"Graduate"
"3982",1,1,2,6,1,1,1,25,4,3,3,1,0,0,1,0,0,18,0,0,6,7,6,15.6666666666667,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate"
"3983",1,8,1,12,1,1,1,1,14,5,4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.1666666666667,0,15.5,2.8,-4.06,"Graduate"
"3984",1,8,1,10,1,1,1,23,28,10,8,0,0,0,1,0,1,19,0,0,6,7,6,12.8333333333333,0,0,6,6,6,13.1666666666667,0,12.4,0.5,1.79,"Graduate"
"3985",1,12,1,4,1,1,1,23,28,10,7,0,0,1,0,0,0,28,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout"
"3986",1,8,1,5,1,1,1,22,28,10,9,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.6666666666667,0,7.6,2.6,0.32,"Graduate"
"3987",1,1,2,15,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13,0,9.4,-0.8,-3.12,"Graduate"
"3988",1,1,2,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,0,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,"Graduate"
"3989",1,1,1,6,1,1,1,13,27,10,10,1,0,0,1,0,1,20,0,0,5,13,5,14,2,0,5,10,3,12,1,9.4,-0.8,-3.12,"Graduate"
"3990",1,14,1,10,1,1,1,23,14,10,5,0,0,1,1,0,0,28,0,15,16,16,13,12.0769230769231,0,13,13,13,11,12.0909090909091,0,16.2,0.3,-0.92,"Graduate"
"3991",1,6,1,16,1,1,14,28,1,25,26,0,0,0,1,0,0,23,1,11,16,17,16,14.625,0,6,10,12,9,14.8888888888889,0,8.9,1.4,3.51,"Graduate"
"3992",1,1,1,16,1,1,1,13,27,6,6,1,0,0,1,0,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,"Dropout"
"3993",1,8,1,10,1,1,1,23,14,24,36,1,0,0,1,0,1,18,0,0,6,8,6,12.8333333333333,0,0,6,6,6,12.1666666666667,0,8.9,1.4,3.51,"Graduate"
"3994",1,1,3,15,1,1,9,22,27,10,10,0,0,1,0,0,1,20,1,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,"Graduate"
"3995",1,1,1,2,1,1,1,3,1,3,5,1,0,0,1,0,0,20,0,5,12,13,12,11.2307692307692,0,3,11,18,9,12.7777777777778,0,11.1,0.6,2.02,"Graduate"
"3996",2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"3997",1,1,1,16,1,1,1,1,1,10,10,1,0,0,1,0,0,18,0,0,6,11,3,12,0,0,6,13,2,12,0,12.7,3.7,-1.7,"Dropout"
"3998",4,12,2,13,1,12,1,13,14,5,7,0,0,0,1,0,1,37,0,0,7,10,7,10.9857142857143,0,0,8,11,8,12.3,0,10.8,1.4,1.74,"Graduate"
"3999",4,4,1,12,1,15,1,13,14,5,7,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.1666666666667,0,12.4,0.5,1.79,"Dropout"
"4000",1,8,6,12,1,1,1,1,28,5,9,1,0,0,1,0,0,20,0,0,7,9,6,13,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,"Dropout"
"4001",2,12,1,7,1,1,1,19,24,10,10,0,0,0,0,1,0,34,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout"
"4002",1,13,1,7,1,1,1,3,3,4,3,1,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,"Dropout"
"4003",2,12,2,11,1,12,1,13,14,10,6,0,0,0,1,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.3333333333333,0,12.4,0.5,1.79,"Graduate"
"4004",1,1,1,12,1,1,1,22,27,10,10,1,0,0,1,1,1,18,0,0,7,7,6,13.5166666666667,0,0,7,7,6,13.5166666666667,0,7.6,2.6,0.32,"Graduate"
"4005",1,1,2,5,1,1,1,22,27,10,10,1,0,0,1,1,1,21,0,0,6,6,6,13.1666666666667,0,0,6,8,6,13.2857142857143,0,8.9,1.4,3.51,"Graduate"
"4006",2,12,1,6,1,1,1,22,27,12,11,0,0,0,1,1,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"4007",1,15,1,4,1,14,1,22,27,10,10,0,0,0,1,1,1,22,0,0,6,8,6,13.125,0,0,6,10,6,13,0,16.2,0.3,-0.92,"Graduate"
"4008",1,12,1,4,1,1,1,1,27,5,8,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0,0,16.2,0.3,-0.92,"Dropout"
"4009",1,9,3,16,1,1,1,23,27,6,10,1,0,0,0,1,0,19,0,0,6,10,4,12,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout"
"4010",1,8,5,11,1,1,1,23,1,6,10,0,0,0,1,1,0,19,0,0,5,5,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,"Dropout"
"4011",1,12,1,13,1,12,1,22,27,10,11,0,0,0,1,1,0,31,0,0,7,7,0,0,0,0,7,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"4012",1,3,1,9,1,1,1,13,28,6,7,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,"Enrolled"
"4013",2,12,2,14,1,1,14,22,14,10,10,0,0,0,1,0,0,30,1,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"4014",1,16,1,12,1,1,1,22,28,4,4,1,0,0,1,0,1,20,0,2,7,7,7,16.1314285714286,0,0,8,9,8,15.5222222222222,0,11.1,0.6,2.02,"Graduate"
"4015",1,8,1,12,1,1,1,13,28,8,8,1,0,0,1,0,1,18,0,0,7,7,7,14.8385714285714,0,0,8,9,8,14.8,0,12.4,0.5,1.79,"Graduate"
"4016",4,12,1,17,0,1,1,22,27,6,6,0,0,0,1,0,0,31,0,0,5,7,3,10.3333333333333,0,0,5,6,3,12,0,10.8,1.4,1.74,"Dropout"
"4017",1,8,1,11,1,1,1,13,1,10,5,1,0,0,1,0,0,19,0,0,6,11,3,12,0,0,6,11,4,11.25,0,7.6,2.6,0.32,"Dropout"
"4018",4,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,1,43,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout"
"4019",1,8,2,11,1,1,1,23,28,10,9,1,0,0,1,0,1,20,0,0,6,6,6,13.1666666666667,0,0,6,6,6,14,0,13.9,-0.3,0.79,"Graduate"
"4020",1,1,2,12,1,1,1,1,1,6,10,1,0,0,1,0,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,"Graduate"
"4021",1,1,1,14,1,1,1,3,1,2,8,0,0,0,1,0,0,22,0,0,5,6,3,11.3333333333333,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"4022",1,1,1,3,0,1,1,3,1,2,8,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.2857142857143,0,16.2,0.3,-0.92,"Graduate"
"4023",1,9,1,9,1,1,1,13,14,6,9,1,0,0,1,0,1,19,0,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,"Graduate"
"4024",1,4,1,12,1,3,1,13,3,5,3,1,0,0,1,0,0,29,0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,"Dropout"
"4025",1,6,1,13,1,1,12,3,14,14,29,0,0,0,1,0,0,20,1,0,7,14,0,0,6,0,7,12,2,11.6666666666667,0,8.9,1.4,3.51,"Enrolled"
"4026",4,1,1,17,0,1,1,22,27,10,8,0,0,0,1,0,1,38,0,0,5,8,5,11,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,"Enrolled"
"4027",1,12,1,4,1,1,1,22,27,10,6,0,0,0,1,0,0,41,0,8,12,17,12,11.8333333333333,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,"Graduate"
"4028",1,1,6,12,1,1,1,13,28,5,10,1,0,0,1,0,0,19,0,0,8,10,6,13.0666666666667,0,0,8,10,6,13.0666666666667,0,12.7,3.7,-1.7,"Dropout"
"4029",1,1,1,5,1,1,1,1,28,5,6,0,0,1,1,0,0,19,0,0,6,6,6,13.8333333333333,0,0,6,8,6,13.875,0,10.8,1.4,1.74,"Graduate"
"4030",4,4,1,12,1,3,1,3,14,3,4,0,0,0,1,0,0,43,0,0,7,7,3,13.8333333333333,1,0,7,7,0,0,0,16.2,0.3,-0.92,"Dropout"
"4031",1,8,1,8,1,1,1,23,27,10,8,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,"Graduate"
"4032",1,1,1,2,1,1,1,13,28,10,9,1,0,0,1,1,1,19,0,6,12,12,12,13.3333333333333,0,4,11,15,10,12.8181818181818,0,8.9,1.4,3.51,"Enrolled"
"4033",1,1,6,12,1,1,1,2,14,4,10,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,"Graduate"
"4034",1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"4035",2,12,1,3,0,12,1,19,24,1,1,0,0,0,1,1,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"4036",2,4,1,8,1,2,1,13,14,5,9,1,0,0,1,1,0,37,0,0,6,9,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92,"Dropout"
"4037",1,12,1,14,1,1,1,1,14,5,11,1,0,0,1,0,1,26,0,0,6,6,6,13.3333333333333,0,0,6,10,5,14.5,0,10.8,1.4,1.74,"Graduate"
"4038",1,8,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,6,8,1,10,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,"Enrolled"
"4039",1,1,3,6,1,1,1,1,14,10,10,1,0,0,1,0,1,18,0,0,6,7,6,15.6666666666667,0,0,6,8,6,15.2857142857143,0,8.9,1.4,3.51,"Graduate"
"4040",1,1,1,16,1,1,1,3,14,3,4,0,0,0,1,0,0,18,0,0,7,9,7,11.8571428571429,0,0,7,7,7,11.8571428571429,0,16.2,0.3,-0.92,"Graduate"
"4041",1,1,1,6,1,1,1,3,1,3,5,0,0,0,1,0,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,"Graduate"
"4042",1,8,1,10,1,1,1,23,1,10,5,0,0,0,1,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,7,6,13.7142857142857,0,15.5,2.8,-4.06,"Graduate"
"4043",1,1,1,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12,0,11.1,0.6,2.02,"Graduate"
"4044",1,8,2,12,1,1,1,2,28,4,9,1,0,0,1,0,0,18,0,0,8,12,7,12.2857142857143,0,0,8,12,7,12.2857142857143,0,12.7,3.7,-1.7,"Enrolled"
"4045",1,8,1,10,1,1,1,23,28,29,44,0,0,1,1,0,1,19,0,0,6,6,6,12.6666666666667,0,0,6,7,6,13,0,8.9,1.4,3.51,"Graduate"
"4046",1,1,1,12,1,1,1,13,28,8,9,0,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"4047",1,1,1,11,1,1,1,13,1,10,9,1,0,0,1,0,1,18,0,0,6,7,6,12.8571428571429,0,0,6,10,4,13,0,12.7,3.7,-1.7,"Graduate"
"4048",2,1,1,12,1,1,1,1,1,10,11,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,"Graduate"
"4049",1,1,1,12,1,1,1,23,27,10,8,1,0,0,1,0,1,20,0,0,8,8,7,13.8171428571429,0,0,8,8,7,13.8171428571429,0,10.8,1.4,1.74,"Graduate"
"4050",1,17,1,13,1,16,1,1,14,5,6,0,0,0,1,0,1,22,0,1,7,10,6,13.3142857142857,0,2,8,10,7,12.875,0,8.9,1.4,3.51,"Graduate"
"4051",1,1,1,8,1,1,1,19,1,1,1,0,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,"Dropout"
"4052",1,8,4,11,1,1,1,23,14,8,8,1,0,0,1,0,1,19,0,0,6,6,6,12.1666666666667,0,0,6,6,6,12.1666666666667,0,12.4,0.5,1.79,"Graduate"
"4053",1,1,1,11,1,1,1,22,27,10,10,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout"
"4054",1,14,1,5,1,1,1,2,3,4,3,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,"Enrolled"
"4055",1,1,2,15,1,1,1,22,27,6,6,1,1,0,1,0,1,20,0,0,6,6,6,14.6666666666667,0,0,6,7,6,14.5714285714286,0,8.9,1.4,3.51,"Graduate"
"4056",1,12,1,6,1,1,1,3,14,3,10,0,0,0,1,0,0,28,0,0,6,15,4,12,0,0,6,14,4,12,0,11.1,0.6,2.02,"Dropout"
"4057",1,1,2,6,1,1,1,1,1,31,14,0,0,0,1,0,0,19,0,0,6,8,6,14,0,0,6,18,3,12.6666666666667,0,12.4,0.5,1.79,"Graduate"
"4058",1,13,1,4,1,14,1,13,1,6,6,0,0,0,1,0,0,22,0,0,6,10,6,12.5714285714286,0,0,6,12,4,13.6666666666667,0,15.5,2.8,-4.06,NA
"4059",1,1,1,6,1,1,1,1,3,10,2,1,0,0,1,0,0,19,0,1,6,14,6,15.5384615384615,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,"Graduate"
"4060",1,1,3,15,1,1,1,13,14,6,6,1,0,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"4061",1,3,1,8,1,1,1,5,33,3,3,1,0,0,1,0,0,18,0,0,6,6,6,15,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate"
"4062",1,14,1,8,1,1,1,2,1,3,4,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.2857142857143,0,12.7,3.7,-1.7,"Graduate"
"4063",1,17,1,6,1,16,1,1,14,5,8,0,0,0,1,0,0,20,0,7,11,13,11,15.6923076923077,0,4,9,9,9,15.5555555555556,0,8.9,1.4,3.51,"Graduate"
"4064",1,12,1,17,0,1,1,1,27,10,8,0,0,0,1,0,1,24,0,0,5,7,5,12.2857142857143,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,"Graduate"
"4065",1,8,1,2,1,1,1,1,28,10,10,1,0,1,1,0,0,22,0,12,17,19,12,11.8333333333333,0,10,17,22,11,11.25,0,11.1,0.6,2.02,"Enrolled"
"4066",1,14,1,3,0,1,1,23,14,6,5,0,0,0,1,0,0,20,0,2,6,6,6,12.1666666666667,0,0,6,7,5,14,0,12.7,3.7,-1.7,"Enrolled"
"4067",1,1,1,13,1,1,1,13,28,10,10,1,0,0,1,0,1,20,0,0,7,10,7,11.8888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,"Graduate"
"4068",2,4,1,3,0,3,1,23,1,10,10,0,0,0,0,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"4069",1,1,1,14,1,1,1,1,1,6,8,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,"Graduate"
"4070",1,8,2,10,1,1,1,2,3,4,4,1,0,0,1,0,0,19,0,0,6,7,6,11.1666666666667,0,0,6,9,6,11.6666666666667,0,9.4,-0.8,-3.12,"Graduate"
"4071",1,9,1,12,1,1,1,3,3,4,4,0,0,0,1,0,0,18,0,0,7,7,7,14.0571428571429,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,"Graduate"
"4072",1,1,2,11,1,1,1,1,28,5,10,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10,0,7.6,2.6,0.32,"Dropout"
"4073",2,12,1,10,1,12,1,1,2,5,7,0,0,0,1,0,0,31,0,0,6,6,6,13.1666666666667,0,0,6,8,6,13,0,9.4,-0.8,-3.12,"Enrolled"
"4074",1,8,1,10,1,1,1,13,14,6,8,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14,0,15.5,2.8,-4.06,"Graduate"
"4075",1,9,1,12,1,1,1,23,27,5,10,1,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,"Graduate"
"4076",1,8,3,6,1,1,1,13,28,6,8,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"4077",1,1,3,12,1,1,1,13,28,10,8,1,0,0,1,0,1,18,0,0,8,8,7,13.9714285714286,0,0,8,8,7,13.9714285714286,0,12.7,3.7,-1.7,"Graduate"
"4078",1,1,5,5,1,1,1,19,1,6,8,1,0,0,1,0,0,18,0,0,6,7,2,11,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"4079",2,12,1,17,0,1,1,23,14,5,9,0,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.3333333333333,0,10.8,1.4,1.74,"Graduate"
"4080",1,1,2,14,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,6,8,6,13.5714285714286,0,0,6,6,5,12.8,0,12.4,0.5,1.79,"Enrolled"
"4081",1,1,1,2,1,1,1,22,27,8,10,1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"4082",1,1,1,6,1,1,1,22,27,10,7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11,1,10.8,1.4,1.74,"Enrolled"
"4083",1,8,3,11,1,1,1,22,14,6,6,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12,0,10.8,1.4,1.74,"Enrolled"
"4084",1,4,1,17,0,3,1,3,14,3,4,0,0,0,1,0,0,28,0,0,5,7,5,13.7142857142857,0,0,5,7,5,13.1428571428571,0,16.2,0.3,-0.92,"Graduate"
"4085",2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"4086",1,15,1,8,1,14,1,1,27,4,4,1,0,1,0,0,0,36,0,2,6,9,6,12,0,1,6,8,3,14.6666666666667,0,12.4,0.5,1.79,"Dropout"
"4087",1,12,1,3,0,12,1,22,27,10,8,0,0,0,1,0,1,32,0,0,6,7,6,12.6666666666667,0,0,6,7,6,13.3333333333333,0,12.7,3.7,-1.7,"Graduate"
"4088",1,12,1,12,1,1,1,23,27,6,8,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,"Enrolled"
"4089",2,14,1,17,0,1,1,22,27,4,11,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.4444444444444,0,7.6,2.6,0.32,"Enrolled"
"4090",2,14,1,3,0,10,1,19,24,1,1,0,0,0,0,0,0,34,0,3,7,13,3,12,0,2,7,15,1,13,1,9.4,-0.8,-3.12,"Dropout"
"4091",2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.1666666666667,0,7.6,2.6,0.32,"Graduate"
"4092",1,14,1,17,0,1,1,22,28,10,9,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,"Dropout"
"4093",1,1,1,12,1,1,1,1,1,5,11,0,0,0,1,0,0,18,0,0,7,7,6,13.8616666666667,0,0,8,16,0,0,1,12.4,0.5,1.79,"Dropout"
"4094",1,1,1,15,1,1,1,22,28,8,8,0,0,0,1,0,1,18,0,0,6,6,6,12.1666666666667,0,0,6,7,6,12.1428571428571,0,15.5,2.8,-4.06,"Graduate"
"4095",2,4,1,10,1,3,1,22,14,5,6,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,"Graduate"
"4096",1,1,4,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,7,6,15.4333333333333,0,0,7,7,6,15.4333333333333,0,7.6,2.6,0.32,"Graduate"
"4097",4,12,1,3,0,12,1,22,27,10,10,0,0,0,1,0,1,39,0,0,6,6,6,13.8333333333333,0,0,6,6,6,15.5,0,11.1,0.6,2.02,"Graduate"
"4098",1,14,1,17,0,3,1,22,27,10,10,0,0,0,1,0,0,37,0,7,14,21,12,11.8333333333333,0,11,12,15,11,11.3636363636364,0,12.7,3.7,-1.7,"Graduate"
"4099",1,8,2,13,1,1,1,22,27,6,6,1,0,0,1,0,0,32,0,0,7,7,0,0,0,0,8,8,0,0,0,16.2,0.3,-0.92,"Dropout"
"4100",1,9,1,10,1,1,1,23,24,5,1,0,0,0,1,0,0,18,0,0,1,1,0,0,1,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"4101",1,14,1,13,1,1,1,1,1,5,9,1,1,0,1,0,0,20,0,1,7,9,7,12.3333333333333,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,"Enrolled"
"4102",1,1,5,5,1,1,1,22,27,10,10,1,0,0,1,0,0,20,0,0,6,6,6,11.1666666666667,0,0,6,6,6,12.1666666666667,0,7.6,2.6,0.32,"Graduate"
"4103",1,8,1,6,1,1,1,22,27,10,10,1,0,0,1,0,1,23,0,0,6,6,6,14.6666666666667,0,0,6,8,6,12.4285714285714,0,8.9,1.4,3.51,"Graduate"
"4104",1,1,2,9,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,"Enrolled"
"4105",1,1,1,10,1,1,1,22,28,10,11,0,0,0,1,0,0,18,0,0,6,9,6,13.7142857142857,0,0,6,6,6,14.1666666666667,0,13.9,-0.3,0.79,"Graduate"
"4106",1,1,1,9,1,1,1,23,14,10,10,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.4444444444444,0,10.8,1.4,1.74,"Graduate"
"4107",1,8,4,15,1,1,1,1,28,6,8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,"Graduate"
"4108",1,1,6,12,1,1,1,22,14,10,8,1,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,"Dropout"
"4109",1,8,3,12,1,1,1,22,28,5,6,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,"Graduate"
"4110",1,1,2,10,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,6,10,4,11,0,0,6,8,5,11.2,0,10.8,1.4,1.74,"Graduate"
"4111",1,1,1,12,1,1,1,23,14,10,6,1,0,0,1,0,1,20,0,0,8,8,7,15.7985714285714,0,0,8,8,7,15.7985714285714,0,10.8,1.4,1.74,"Graduate"
